6.018098068237304688e+01,2.475986289978027344e+01,1.031666660308837891e+01,1.000000000000000000e+00
6.018106460571289062e+01,2.476225280761718750e+01,1.031666660308837891e+01,1.000000000000000000e+00
6.018144989013671875e+01,2.476426506042480469e+01,1.031666660308837891e+01,1.000000000000000000e+00
6.018155288696289062e+01,2.476466560363769531e+01,1.031666660308837891e+01,1.000000000000000000e+00
6.018155288696289062e+01,2.476466560363769531e+01,1.031666660308837891e+01,1.000000000000000000e+00
6.018389129638671875e+01,2.477073478698730469e+01,1.031666660308837891e+01,1.000000000000000000e+00
6.018456649780273438e+01,2.477291488647460938e+01,1.033333301544189453e+01,1.000000000000000000e+00
6.018482208251953125e+01,2.477436065673828125e+01,1.033333301544189453e+01,1.000000000000000000e+00
6.018457031250000000e+01,2.477609443664550781e+01,1.033333301544189453e+01,1.000000000000000000e+00
6.018384933471679688e+01,2.477700424194335938e+01,1.033333301544189453e+01,1.000000000000000000e+00
6.018279266357421875e+01,2.477820205688476562e+01,1.033333301544189453e+01,1.000000000000000000e+00
6.018191909790039062e+01,2.477908325195312500e+01,1.033333301544189453e+01,1.000000000000000000e+00
6.018175888061523438e+01,2.477938270568847656e+01,1.035000038146972656e+01,1.000000000000000000e+00
6.018173217773437500e+01,2.477934074401855469e+01,1.035000038146972656e+01,1.000000000000000000e+00
6.018184280395507812e+01,2.478026962280273438e+01,1.035000038146972656e+01,1.000000000000000000e+00
6.018236160278320312e+01,2.478307151794433594e+01,1.035000038146972656e+01,1.000000000000000000e+00
6.018300628662109375e+01,2.478499984741210938e+01,1.035000038146972656e+01,1.000000000000000000e+00
6.018322753906250000e+01,2.478790664672851562e+01,1.035000038146972656e+01,1.000000000000000000e+00
6.018279647827148438e+01,2.479008865356445312e+01,1.036666679382324219e+01,1.000000000000000000e+00
6.018261718750000000e+01,2.479274368286132812e+01,1.036666679382324219e+01,1.000000000000000000e+00
6.018283462524414062e+01,2.479360771179199219e+01,1.036666679382324219e+01,1.000000000000000000e+00
6.018264389038085938e+01,2.479411125183105469e+01,1.036666679382324219e+01,1.000000000000000000e+00
6.018266296386718750e+01,2.479413604736328125e+01,1.036666679382324219e+01,1.000000000000000000e+00
6.018268585205078125e+01,2.479425048828125000e+01,1.036666679382324219e+01,1.000000000000000000e+00
6.018268585205078125e+01,2.479439353942871094e+01,1.038333320617675781e+01,1.000000000000000000e+00
6.018273162841796875e+01,2.479524230957031250e+01,1.038333320617675781e+01,1.000000000000000000e+00
6.018333435058593750e+01,2.479779243469238281e+01,1.038333320617675781e+01,1.000000000000000000e+00
6.018391799926757812e+01,2.479958534240722656e+01,1.038333320617675781e+01,1.000000000000000000e+00
6.018399810791015625e+01,2.479974555969238281e+01,1.038333320617675781e+01,1.000000000000000000e+00
6.018435287475585938e+01,2.480146980285644531e+01,1.038333320617675781e+01,1.000000000000000000e+00
6.018458557128906250e+01,2.480437850952148438e+01,1.039999961853027344e+01,1.000000000000000000e+00
6.018473815917968750e+01,2.480543327331542969e+01,1.039999961853027344e+01,1.000000000000000000e+00
6.018503952026367188e+01,2.480715560913085938e+01,1.039999961853027344e+01,1.000000000000000000e+00
6.018515014648437500e+01,2.480756378173828125e+01,1.039999961853027344e+01,1.000000000000000000e+00
6.018550872802734375e+01,2.480908584594726562e+01,1.039999961853027344e+01,1.000000000000000000e+00
6.018565368652343750e+01,2.480961990356445312e+01,1.039999961853027344e+01,1.000000000000000000e+00
6.018560791015625000e+01,2.480958557128906250e+01,1.041666698455810547e+01,1.000000000000000000e+00
6.018563842773437500e+01,2.480962944030761719e+01,1.041666698455810547e+01,1.000000000000000000e+00
6.018566513061523438e+01,2.480977249145507812e+01,1.041666698455810547e+01,1.000000000000000000e+00
6.018572616577148438e+01,2.480972290039062500e+01,1.041666698455810547e+01,1.000000000000000000e+00
6.018572235107421875e+01,2.480990600585937500e+01,1.041666698455810547e+01,1.000000000000000000e+00
6.018607711791992188e+01,2.481166076660156250e+01,1.041666698455810547e+01,1.000000000000000000e+00
6.018640136718750000e+01,2.481236267089843750e+01,1.043333339691162109e+01,1.000000000000000000e+00
6.018726730346679688e+01,2.481294822692871094e+01,1.043333339691162109e+01,1.000000000000000000e+00
6.018726348876953125e+01,2.481303215026855469e+01,1.043333339691162109e+01,1.000000000000000000e+00
6.018684768676757812e+01,2.481736183166503906e+01,1.043333339691162109e+01,1.000000000000000000e+00
6.018652725219726562e+01,2.481976127624511719e+01,1.043333339691162109e+01,1.000000000000000000e+00
6.018674850463867188e+01,2.481997680664062500e+01,1.043333339691162109e+01,1.000000000000000000e+00
6.018696594238281250e+01,2.482028961181640625e+01,1.044999980926513672e+01,1.000000000000000000e+00
6.018740844726562500e+01,2.482101249694824219e+01,1.044999980926513672e+01,1.000000000000000000e+00
6.018753814697265625e+01,2.482107353210449219e+01,1.044999980926513672e+01,1.000000000000000000e+00
6.018753051757812500e+01,2.482111167907714844e+01,1.044999980926513672e+01,1.000000000000000000e+00
6.018752288818359375e+01,2.482113647460937500e+01,1.044999980926513672e+01,1.000000000000000000e+00
6.018756866455078125e+01,2.482088279724121094e+01,1.044999980926513672e+01,1.000000000000000000e+00
6.018737792968750000e+01,2.482093238830566406e+01,1.046666622161865234e+01,1.000000000000000000e+00
6.018722915649414062e+01,2.482114410400390625e+01,1.046666622161865234e+01,1.000000000000000000e+00
6.018724441528320312e+01,2.482127380371093750e+01,1.046666622161865234e+01,1.000000000000000000e+00
6.018698120117187500e+01,2.482196044921875000e+01,1.046666622161865234e+01,1.000000000000000000e+00
6.018692398071289062e+01,2.482185745239257812e+01,1.046666622161865234e+01,1.000000000000000000e+00
6.018689346313476562e+01,2.482182121276855469e+01,1.046666622161865234e+01,1.000000000000000000e+00
6.018688201904296875e+01,2.482179641723632812e+01,1.048333358764648438e+01,1.000000000000000000e+00
6.018687057495117188e+01,2.482179450988769531e+01,1.048333358764648438e+01,1.000000000000000000e+00
6.018685531616210938e+01,2.482178115844726562e+01,1.048333358764648438e+01,1.000000000000000000e+00
6.018685531616210938e+01,2.482177543640136719e+01,1.048333358764648438e+01,1.000000000000000000e+00
6.018685531616210938e+01,2.482177162170410156e+01,1.048333358764648438e+01,1.000000000000000000e+00
6.018685531616210938e+01,2.482177734375000000e+01,1.048333358764648438e+01,1.000000000000000000e+00
6.018685150146484375e+01,2.482177543640136719e+01,1.050000000000000000e+01,1.000000000000000000e+00
6.018714904785156250e+01,2.482226562500000000e+01,1.723333358764648438e+01,1.000000000000000000e+00
6.018722915649414062e+01,2.482035255432128906e+01,1.723333358764648438e+01,1.000000000000000000e+00
6.018722915649414062e+01,2.482035255432128906e+01,1.725000000000000000e+01,1.000000000000000000e+00
6.018722915649414062e+01,2.482035255432128906e+01,1.725000000000000000e+01,1.000000000000000000e+00
6.018672180175781250e+01,2.481978607177734375e+01,1.725000000000000000e+01,1.000000000000000000e+00
6.018669128417968750e+01,2.482007217407226562e+01,1.725000000000000000e+01,1.000000000000000000e+00
6.018669128417968750e+01,2.482007217407226562e+01,1.725000000000000000e+01,1.000000000000000000e+00
6.018702316284179688e+01,2.481735610961914062e+01,1.725000000000000000e+01,1.000000000000000000e+00
6.018702316284179688e+01,2.481735610961914062e+01,1.726666641235351562e+01,1.000000000000000000e+00
6.018730163574218750e+01,2.481310081481933594e+01,1.726666641235351562e+01,1.000000000000000000e+00
6.018664932250976562e+01,2.481236457824707031e+01,1.726666641235351562e+01,1.000000000000000000e+00
6.018618774414062500e+01,2.481138229370117188e+01,1.726666641235351562e+01,1.000000000000000000e+00
6.018601989746093750e+01,2.481056976318359375e+01,1.726666641235351562e+01,1.000000000000000000e+00
6.018611145019531250e+01,2.481079673767089844e+01,1.726666641235351562e+01,1.000000000000000000e+00
6.018609619140625000e+01,2.481077384948730469e+01,1.728333282470703125e+01,1.000000000000000000e+00
6.018604278564453125e+01,2.481081581115722656e+01,1.728333282470703125e+01,1.000000000000000000e+00
6.018607330322265625e+01,2.481077766418457031e+01,1.728333282470703125e+01,1.000000000000000000e+00
6.018605804443359375e+01,2.481078338623046875e+01,1.728333282470703125e+01,1.000000000000000000e+00
6.018608474731445312e+01,2.481050109863281250e+01,1.728333282470703125e+01,1.000000000000000000e+00
6.018554687500000000e+01,2.480915451049804688e+01,1.728333282470703125e+01,1.000000000000000000e+00
6.018533325195312500e+01,2.480813789367675781e+01,1.729999923706054688e+01,1.000000000000000000e+00
6.018525695800781250e+01,2.480788612365722656e+01,1.729999923706054688e+01,1.000000000000000000e+00
6.018519973754882812e+01,2.480780982971191406e+01,1.729999923706054688e+01,1.000000000000000000e+00
6.018520355224609375e+01,2.480756568908691406e+01,1.729999923706054688e+01,1.000000000000000000e+00
6.018480682373046875e+01,2.480584144592285156e+01,1.729999923706054688e+01,1.000000000000000000e+00
6.018462753295898438e+01,2.480455780029296875e+01,1.729999923706054688e+01,1.000000000000000000e+00
6.018444824218750000e+01,2.480387306213378906e+01,1.731666755676269531e+01,1.000000000000000000e+00
6.018464279174804688e+01,2.480390357971191406e+01,1.731666755676269531e+01,1.000000000000000000e+00
6.018462371826171875e+01,2.480174827575683594e+01,1.731666755676269531e+01,1.000000000000000000e+00
6.018421173095703125e+01,2.480012321472167969e+01,1.731666755676269531e+01,1.000000000000000000e+00
6.018357086181640625e+01,2.479840850830078125e+01,1.731666755676269531e+01,1.000000000000000000e+00
6.018343353271484375e+01,2.479792022705078125e+01,1.731666755676269531e+01,1.000000000000000000e+00
6.018268585205078125e+01,2.479581451416015625e+01,1.733333396911621094e+01,1.000000000000000000e+00
6.018279266357421875e+01,2.479420661926269531e+01,1.733333396911621094e+01,1.000000000000000000e+00
6.018286132812500000e+01,2.479262351989746094e+01,1.733333396911621094e+01,1.000000000000000000e+00
6.018287277221679688e+01,2.479168319702148438e+01,1.733333396911621094e+01,1.000000000000000000e+00
6.018318939208984375e+01,2.478840827941894531e+01,1.733333396911621094e+01,1.000000000000000000e+00
6.018316650390625000e+01,2.478791427612304688e+01,1.733333396911621094e+01,1.000000000000000000e+00
6.018310546875000000e+01,2.478791046142578125e+01,1.735000038146972656e+01,1.000000000000000000e+00
6.018320083618164062e+01,2.478775405883789062e+01,1.735000038146972656e+01,1.000000000000000000e+00
6.018295288085937500e+01,2.478606605529785156e+01,1.735000038146972656e+01,1.000000000000000000e+00
6.018254089355468750e+01,2.478395652770996094e+01,1.735000038146972656e+01,1.000000000000000000e+00
6.018201065063476562e+01,2.478160285949707031e+01,1.735000038146972656e+01,1.000000000000000000e+00
6.018164825439453125e+01,2.477965927124023438e+01,1.735000038146972656e+01,1.000000000000000000e+00
6.018251800537109375e+01,2.477904891967773438e+01,1.736666679382324219e+01,1.000000000000000000e+00
6.018357467651367188e+01,2.477729415893554688e+01,1.736666679382324219e+01,1.000000000000000000e+00
6.018442153930664062e+01,2.477630233764648438e+01,1.736666679382324219e+01,1.000000000000000000e+00
6.018482208251953125e+01,2.477489662170410156e+01,1.736666679382324219e+01,1.000000000000000000e+00
6.018467712402343750e+01,2.477333259582519531e+01,1.736666679382324219e+01,1.000000000000000000e+00
6.018388748168945312e+01,2.477100181579589844e+01,1.736666679382324219e+01,1.000000000000000000e+00
6.018294906616210938e+01,2.476835823059082031e+01,1.738333320617675781e+01,1.000000000000000000e+00
6.018197631835937500e+01,2.476607513427734375e+01,1.738333320617675781e+01,1.000000000000000000e+00
6.018112564086914062e+01,2.476324272155761719e+01,1.738333320617675781e+01,1.000000000000000000e+00
6.018098831176757812e+01,2.476055526733398438e+01,1.738333320617675781e+01,1.000000000000000000e+00
6.018088150024414062e+01,2.475823974609375000e+01,1.738333320617675781e+01,1.000000000000000000e+00
6.018109893798828125e+01,2.475503158569335938e+01,1.738333320617675781e+01,1.000000000000000000e+00
6.018136215209960938e+01,2.475242614746093750e+01,1.739999961853027344e+01,1.000000000000000000e+00
6.018157958984375000e+01,2.474991035461425781e+01,1.739999961853027344e+01,1.000000000000000000e+00
6.018180465698242188e+01,2.474715423583984375e+01,1.739999961853027344e+01,1.000000000000000000e+00
6.018174362182617188e+01,2.474634742736816406e+01,1.739999961853027344e+01,1.000000000000000000e+00
6.018173980712890625e+01,2.474630355834960938e+01,1.739999961853027344e+01,1.000000000000000000e+00
6.018173599243164062e+01,2.474626350402832031e+01,1.739999961853027344e+01,1.000000000000000000e+00
6.018171691894531250e+01,2.474615097045898438e+01,1.741666603088378906e+01,1.000000000000000000e+00
6.018134689331054688e+01,2.474480247497558594e+01,1.741666603088378906e+01,1.000000000000000000e+00
6.018043518066406250e+01,2.474316406250000000e+01,1.741666603088378906e+01,1.000000000000000000e+00
6.017940902709960938e+01,2.474233245849609375e+01,1.741666603088378906e+01,1.000000000000000000e+00
6.017838287353515625e+01,2.474170303344726562e+01,1.741666603088378906e+01,1.000000000000000000e+00
6.017824935913085938e+01,2.474134445190429688e+01,1.741666603088378906e+01,1.000000000000000000e+00
6.017762756347656250e+01,2.473816299438476562e+01,1.743333244323730469e+01,1.000000000000000000e+00
6.017753219604492188e+01,2.473627662658691406e+01,1.743333244323730469e+01,1.000000000000000000e+00
6.017752456665039062e+01,2.473604965209960938e+01,1.743333244323730469e+01,1.000000000000000000e+00
6.017731094360351562e+01,2.473242568969726562e+01,1.743333244323730469e+01,1.000000000000000000e+00
6.017727661132812500e+01,2.473050689697265625e+01,1.743333244323730469e+01,1.000000000000000000e+00
6.017648315429687500e+01,2.472942352294921875e+01,1.743333244323730469e+01,1.000000000000000000e+00
6.017558288574218750e+01,2.472920417785644531e+01,1.745000076293945312e+01,1.000000000000000000e+00
6.017541885375976562e+01,2.472913932800292969e+01,1.745000076293945312e+01,1.000000000000000000e+00
6.017448043823242188e+01,2.472908401489257812e+01,1.745000076293945312e+01,1.000000000000000000e+00
6.017361831665039062e+01,2.472935867309570312e+01,1.745000076293945312e+01,1.000000000000000000e+00
6.017274093627929688e+01,2.472763061523437500e+01,1.745000076293945312e+01,1.000000000000000000e+00
6.017248916625976562e+01,2.472634124755859375e+01,1.745000076293945312e+01,1.000000000000000000e+00
6.017264938354492188e+01,2.472627067565917969e+01,1.746666717529296875e+01,1.000000000000000000e+00
6.017287445068359375e+01,2.472605323791503906e+01,1.746666717529296875e+01,1.000000000000000000e+00
6.017287826538085938e+01,2.472621536254882812e+01,1.746666717529296875e+01,1.000000000000000000e+00
6.017280197143554688e+01,2.472602462768554688e+01,1.746666717529296875e+01,1.000000000000000000e+00
6.017280960083007812e+01,2.472606277465820312e+01,1.746666717529296875e+01,1.000000000000000000e+00
6.017291641235351562e+01,2.472584724426269531e+01,1.746666717529296875e+01,1.000000000000000000e+00
6.017275238037109375e+01,2.472558021545410156e+01,1.748333358764648438e+01,1.000000000000000000e+00
6.017259979248046875e+01,2.472580528259277344e+01,1.748333358764648438e+01,1.000000000000000000e+00
6.017274475097656250e+01,2.472780990600585938e+01,1.748333358764648438e+01,1.000000000000000000e+00
6.017315673828125000e+01,2.472953224182128906e+01,1.748333358764648438e+01,1.000000000000000000e+00
6.017394256591796875e+01,2.472937965393066406e+01,1.748333358764648438e+01,1.000000000000000000e+00
6.017397308349609375e+01,2.472935676574707031e+01,1.748333358764648438e+01,1.000000000000000000e+00
6.017547988891601562e+01,2.472922706604003906e+01,1.750000000000000000e+01,1.000000000000000000e+00
6.017650985717773438e+01,2.472937965393066406e+01,1.750000000000000000e+01,1.000000000000000000e+00
6.017708587646484375e+01,2.473021697998046875e+01,1.750000000000000000e+01,1.000000000000000000e+00
6.017715835571289062e+01,2.473188781738281250e+01,1.750000000000000000e+01,1.000000000000000000e+00
6.017717742919921875e+01,2.473378372192382812e+01,1.750000000000000000e+01,1.000000000000000000e+00
6.017723464965820312e+01,2.473413276672363281e+01,1.750000000000000000e+01,1.000000000000000000e+00
6.017761611938476562e+01,2.473773765563964844e+01,1.751666641235351562e+01,1.000000000000000000e+00
6.017763900756835938e+01,2.473976516723632812e+01,1.751666641235351562e+01,1.000000000000000000e+00
6.017791748046875000e+01,2.474111175537109375e+01,1.751666641235351562e+01,1.000000000000000000e+00
6.017848587036132812e+01,2.474186515808105469e+01,1.751666641235351562e+01,1.000000000000000000e+00
6.017976760864257812e+01,2.474285316467285156e+01,1.751666641235351562e+01,1.000000000000000000e+00
6.018110275268554688e+01,2.474458312988281250e+01,1.751666641235351562e+01,1.000000000000000000e+00
6.018165588378906250e+01,2.474639320373535156e+01,1.753333282470703125e+01,1.000000000000000000e+00
6.018182373046875000e+01,2.474894714355468750e+01,1.753333282470703125e+01,1.000000000000000000e+00
6.018147659301757812e+01,2.475182342529296875e+01,1.753333282470703125e+01,1.000000000000000000e+00
6.018124008178710938e+01,2.475358963012695312e+01,1.753333282470703125e+01,1.000000000000000000e+00
6.018122482299804688e+01,2.475377273559570312e+01,1.753333282470703125e+01,1.000000000000000000e+00
6.018127059936523438e+01,2.475383567810058594e+01,1.753333282470703125e+01,1.000000000000000000e+00
6.018127822875976562e+01,2.475383949279785156e+01,1.754999923706054688e+01,1.000000000000000000e+00
6.018119430541992188e+01,2.475414085388183594e+01,1.754999923706054688e+01,1.000000000000000000e+00
6.018096542358398438e+01,2.475612640380859375e+01,1.754999923706054688e+01,1.000000000000000000e+00
6.018098831176757812e+01,2.475805091857910156e+01,1.754999923706054688e+01,1.000000000000000000e+00
6.018096923828125000e+01,2.475974655151367188e+01,1.754999923706054688e+01,1.000000000000000000e+00
6.018097305297851562e+01,2.476183700561523438e+01,1.754999923706054688e+01,1.000000000000000000e+00
6.018118286132812500e+01,2.476331138610839844e+01,1.756666755676269531e+01,1.000000000000000000e+00
6.018201446533203125e+01,2.476600074768066406e+01,1.756666755676269531e+01,1.000000000000000000e+00
6.018288040161132812e+01,2.476824569702148438e+01,1.756666755676269531e+01,1.000000000000000000e+00
6.018303298950195312e+01,2.476873397827148438e+01,1.756666755676269531e+01,1.000000000000000000e+00
6.018451309204101562e+01,2.477301788330078125e+01,1.756666755676269531e+01,1.000000000000000000e+00
6.018480682373046875e+01,2.477469444274902344e+01,1.756666755676269531e+01,1.000000000000000000e+00
6.018464279174804688e+01,2.477602005004882812e+01,1.758333396911621094e+01,1.000000000000000000e+00
6.018378829956054688e+01,2.477720642089843750e+01,1.758333396911621094e+01,1.000000000000000000e+00
6.018272018432617188e+01,2.477823829650878906e+01,1.758333396911621094e+01,1.000000000000000000e+00
6.018191909790039062e+01,2.477915954589843750e+01,1.758333396911621094e+01,1.000000000000000000e+00
6.018181228637695312e+01,2.477929687500000000e+01,1.758333396911621094e+01,1.000000000000000000e+00
6.018170928955078125e+01,2.477962112426757812e+01,1.758333396911621094e+01,1.000000000000000000e+00
6.018208694458007812e+01,2.478194046020507812e+01,1.760000038146972656e+01,1.000000000000000000e+00
6.018226623535156250e+01,2.478368377685546875e+01,1.760000038146972656e+01,1.000000000000000000e+00
6.018289184570312500e+01,2.478591918945312500e+01,1.760000038146972656e+01,1.000000000000000000e+00
6.018318939208984375e+01,2.478796577453613281e+01,1.760000038146972656e+01,1.000000000000000000e+00
6.018292236328125000e+01,2.479063415527343750e+01,1.760000038146972656e+01,1.000000000000000000e+00
6.018278121948242188e+01,2.479240226745605469e+01,1.760000038146972656e+01,1.000000000000000000e+00
6.018277359008789062e+01,2.479255485534667969e+01,1.761666679382324219e+01,1.000000000000000000e+00
6.018268966674804688e+01,2.479429626464843750e+01,1.761666679382324219e+01,1.000000000000000000e+00
6.018267440795898438e+01,2.479427146911621094e+01,1.761666679382324219e+01,1.000000000000000000e+00
6.018270111083984375e+01,2.479430770874023438e+01,1.761666679382324219e+01,1.000000000000000000e+00
6.018263626098632812e+01,2.479445075988769531e+01,1.761666679382324219e+01,1.000000000000000000e+00
6.018199157714843750e+01,2.479518508911132812e+01,1.761666679382324219e+01,1.000000000000000000e+00
6.018103027343750000e+01,2.479656791687011719e+01,1.763333320617675781e+01,1.000000000000000000e+00
6.018096542358398438e+01,2.479667472839355469e+01,1.763333320617675781e+01,1.000000000000000000e+00
6.017949676513671875e+01,2.479813194274902344e+01,1.763333320617675781e+01,1.000000000000000000e+00
6.017913055419921875e+01,2.479844665527343750e+01,1.763333320617675781e+01,1.000000000000000000e+00
6.017887115478515625e+01,2.479851722717285156e+01,1.763333320617675781e+01,1.000000000000000000e+00
6.017823410034179688e+01,2.479892921447753906e+01,1.763333320617675781e+01,1.000000000000000000e+00
6.017712020874023438e+01,2.479950332641601562e+01,1.764999961853027344e+01,1.000000000000000000e+00
6.017629241943359375e+01,2.479997825622558594e+01,1.764999961853027344e+01,1.000000000000000000e+00
6.017628860473632812e+01,2.479998207092285156e+01,1.764999961853027344e+01,1.000000000000000000e+00
6.017625808715820312e+01,2.479999923706054688e+01,1.764999961853027344e+01,1.000000000000000000e+00
6.017573547363281250e+01,2.480032730102539062e+01,1.764999961853027344e+01,1.000000000000000000e+00
6.017564010620117188e+01,2.480040359497070312e+01,1.764999961853027344e+01,1.000000000000000000e+00
6.017544174194335938e+01,2.480050468444824219e+01,1.766666603088378906e+01,1.000000000000000000e+00
6.017544174194335938e+01,2.480050468444824219e+01,1.766666603088378906e+01,1.000000000000000000e+00
6.017544174194335938e+01,2.480050468444824219e+01,1.766666603088378906e+01,1.000000000000000000e+00
6.017527008056640625e+01,2.480066108703613281e+01,1.766666603088378906e+01,1.000000000000000000e+00
6.017570114135742188e+01,2.480328559875488281e+01,1.766666603088378906e+01,1.000000000000000000e+00
6.017570114135742188e+01,2.480328369140625000e+01,1.766666603088378906e+01,1.000000000000000000e+00
6.017570114135742188e+01,2.480328369140625000e+01,1.768333244323730469e+01,1.000000000000000000e+00
6.017570114135742188e+01,2.480328369140625000e+01,1.768333244323730469e+01,1.000000000000000000e+00
6.017568588256835938e+01,2.480318641662597656e+01,1.768333244323730469e+01,1.000000000000000000e+00
6.017568588256835938e+01,2.480317687988281250e+01,1.768333244323730469e+01,1.000000000000000000e+00
